Nama_Kampus,Jenis_Kampus,Provinsi,Kota_Kabupaten,Jurusan,Akreditasi,Keunggulan,Website
Universitas Indonesia,PTN,Jawa Barat,Depok,Kedokteran,Unggul,Pendidikan Dokter Umum dan Spesialis, Rumah Sakit Pendidikan, Penelitian Biomedis,https://www.ui.ac.id
Universitas Dian Nuswantoro,PTS,Jawa Tengah,Semarang,Ilmu Komunikasi,Baik Sekali,Jurnalisme, Komunikasi Digital, Hubungan Masyarakat,https://dinus.ac.id
Universitas AMIKOM Yogyakarta,PTS,DI Yogyakarta,Sleman,Teknik Informatika,Unggul,AI, Game Technology, Software Engineering, Cyber Security,https://amikom.ac.id
Universitas AMIKOM Yogyakarta,PTS,DI Yogyakarta,Sleman,Sistem Informasi,Unggul,Business Technology, Digital Business, ERP Systems,https://amikom.ac.id
Universitas AMIKOM Yogyakarta,PTS,DI Yogyakarta,Sleman,Desain Komunikasi Visual,Baik Sekali,Animasi 2D/3D, Visual Effects, Branding Digital,https://amikom.ac.id
Universitas AMIKOM Yogyakarta,PTS,DI Yogyakarta,Sleman,Manajemen Bisnis,Baik Sekali,E-Commerce, Manajemen Digital, Kewirausahaan Teknologi,https://amikom.ac.id
Universitas Sanata Dharma,PTS,DI Yogyakarta,Sleman,Pendidikan,Unggul,Pendidikan Dasar, Bimbingan Konseling, Teknologi Pendidikan,https://www.usd.ac.id
Universitas Sanata Dharma,PTS,DI Yogyakarta,Sleman,Psikologi,Baik Sekali,Psikologi Klinis, Psikologi Pendidikan, Psikologi Sosial,https://www.usd.ac.id
Universitas Sanata Dharma,PTS,DI Yogyakarta,Sleman,Manajemen,Baik Sekali,Manajemen Bisnis, Kewirausahaan, Manajemen SDM,https://www.usd.ac.id
Universitas Jenderal Soedirman,PTN,Jawa Tengah,Banyumas,Administrasi Bisnis,Unggul,Manajemen Publik, Kebijakan Bisnis, Administrasi Perkantoran,https://unsoed.ac.id
Universitas Jenderal Soedirman,PTN,Jawa Tengah,Banyumas,Hukum,Unggul,Hukum Pidana, Hukum Perdata, Hukum Bisnis,https://unsoed.ac.id
Universitas Jenderal Soedirman,PTN,Jawa Tengah,Banyumas,Manajemen,Baik Sekali,Manajemen Bisnis, Manajemen Keuangan, Kewirausahaan,https://unsoed.ac.id
Universitas Jenderal Soedirman,PTN,Jawa Tengah,Banyumas,Teknik Informatika,Baik Sekali,Software Engineering, Jaringan Komputer, Sistem Cerdas,https://unsoed.ac.id
Universitas Jember,PTN,Jawa Timur,Jember,Kedokteran,Unggul,Pendidikan Dokter, Penelitian Biomedis, Kedokteran Komunitas,https://unej.ac.id
Universitas Jember,PTN,Jawa Timur,Jember,Hukum,Baik Sekali,Hukum Perdata, Hukum Bisnis, Hukum Pidana,https://unej.ac.id
Universitas Jember,PTN,Jawa Timur,Jember,Manajemen,Baik Sekali,Manajemen Bisnis, Kewirausahaan, Manajemen Agribisnis,https://unej.ac.id
Universitas Jember,PTN,Jawa Timur,Jember,Akuntansi,Baik Sekali,Akuntansi Keuangan, Audit, Perpajakan,https://unej.ac.id
Universitas Sultan Ageng Tirtayasa,PTN,Banten,Serang,Teknik Elektro,Baik Sekali,Sistem Tenaga Listrik, Elektronika, Telekomunikasi,https://untirta.ac.id
Universitas Sultan Ageng Tirtayasa,PTN,Banten,Serang,Teknik Sipil,Baik Sekali,Rekayasa Struktur, Geoteknik, Manajemen Konstruksi,https://untirta.ac.id
Universitas Sultan Ageng Tirtayasa,PTN,Banten,Serang,Teknik Industri,Baik Sekali,Sistem Produksi, Manajemen Kualitas, Rantai Pasok,https://untirta.ac.id
Universitas Sultan Ageng Tirtayasa,PTN,Banten,Serang,Administrasi Bisnis,Baik Sekali,Administrasi Publik, Kebijakan Bisnis, Manajemen Perkantoran,https://untirta.ac.id
Universitas Pembangunan Nasional Veteran Jawa Timur,PTN,Jawa Timur,Surabaya,Manajemen Bisnis,Baik Sekali,Manajemen Strategik, Kewirausahaan, Manajemen Digital,https://upnjatim.ac.id
Universitas Pembangunan Nasional Veteran Jawa Timur,PTN,Jawa Timur,Surabaya,Teknik Industri,Baik Sekali,Sistem Produksi, Manajemen Kualitas, Ergonomi,https://upnjatim.ac.id
Universitas Pembangunan Nasional Veteran Jawa Timur,PTN,Jawa Timur,Surabaya,Akuntansi,Baik Sekali,Akuntansi Keuangan, Audit, Perpajakan,https://upnjatim.ac.id
Universitas Pembangunan Nasional Veteran Jakarta,PTN,DKI Jakarta,Jakarta,Kedokteran,Baik Sekali,Pendidikan Dokter, Kedokteran Komunitas, Penelitian Kesehatan,https://upnvj.ac.id
Universitas Pembangunan Nasional Veteran Jakarta,PTN,DKI Jakarta,Jakarta,Hukum,Baik Sekali,Hukum Bisnis, Hukum Internasional, Hukum Pidana,https://upnvj.ac.id
Universitas Pembangunan Nasional Veteran Jakarta,PTN,DKI Jakarta,Jakarta,Manajemen,Baik Sekali,Manajemen Bisnis, Kewirausahaan, Manajemen Keuangan,https://upnvj.ac.id
Universitas Pembangunan Nasional Veteran Yogyakarta,PTN,DI Yogyakarta,Sleman,Teknik Industri,Baik Sekali,Rekayasa Sistem, Manajemen Kualitas, Optimasi Proses,https://upnyk.ac.id
Universitas Pembangunan Nasional Veteran Yogyakarta,PTN,DI Yogyakarta,Sleman,Teknik Informatika,Baik Sekali,Software Engineering, Keamanan Siber, Jaringan Komputer,https://upnyk.ac.id
Universitas Pembangunan Nasional Veteran Yogyakarta,PTN,DI Yogyakarta,Sleman,Manajemen,Baik Sekali,Manajemen Bisnis, Kewirausahaan, Manajemen Pemasaran,https://upnyk.ac.id
Universitas Mercu Buana,PTS,DKI Jakarta,Jakarta,Desain Komunikasi Visual,Baik Sekali,Branding, Digital Design, Fotografi, Ilustrasi,https://www.mercubuana.ac.id
Universitas Mercu Buana,PTS,DKI Jakarta,Jakarta,Teknik Industri,Baik Sekali,Sistem Produksi, Manajemen Kualitas, Ergonomi,https://www.mercubuana.ac.id
Universitas Mercu Buana,PTS,DKI Jakarta,Jakarta,Teknik Sipil,Baik Sekali,Rekayasa Struktur, Manajemen Konstruksi, Geoteknik,https://www.mercubuana.ac.id
Universitas Mercu Buana,PTS,DKI Jakarta,Jakarta,Ilmu Komunikasi,Baik Sekali,Jurnalisme, Hubungan Masyarakat, Komunikasi Digital,https://www.mercubuana.ac.id
Universitas Mercu Buana,PTS,DKI Jakarta,Jakarta,Arsitektur,Baik Sekali,Perancangan Bangunan, Desain Interior, Arsitektur Kota,https://www.mercubuana.ac.id
Universitas Gunadarma,PTS,Jawa Barat,Depok,Sistem Informasi,Baik Sekali,Business Intelligence, Digital Analytics, ERP Systems,https://www.gunadarma.ac.id
Universitas Gunadarma,PTS,Jawa Barat,Depok,Teknik Informatika,Baik Sekali,Software Engineering, AI, Keamanan Siber,https://www.gunadarma.ac.id
Universitas Gunadarma,PTS,Jawa Barat,Depok,Teknik Elektro,Baik Sekali,Sistem Kontrol, Elektronika, Telekomunikasi,https://www.gunadarma.ac.id
Universitas Gunadarma,PTS,Jawa Barat,Depok,Manajemen,Baik Sekali,Manajemen Bisnis, Kewirausahaan, Manajemen Keuangan,https://www.gunadarma.ac.id
Universitas Gunadarma,PTS,Jawa Barat,Depok,Akuntansi,Baik Sekali,Akuntansi Keuangan, Audit, Sistem Informasi Akuntansi,https://www.gunadarma.ac.id
Universitas Pelita Harapan,PTS,Banten,Tangerang,Hukum,Unggul,Hukum Bisnis, Hukum Internasional, Hukum Korporat,https://www.uph.edu
Universitas Pelita Harapan,PTS,Banten,Tangerang,Manajemen,Unggul,Manajemen Internasional, Keuangan, Kewirausahaan,https://www.uph.edu
Universitas Pelita Harapan,PTS,Banten,Tangerang,Psikologi,Baik Sekali,Psikologi Klinis, Psikologi Pendidikan, Konseling,https://www.uph.edu
Universitas Pelita Harapan,PTS,Banten,Tangerang,Teknik Informatika,Baik Sekali,Software Engineering, Cyber Security, Data Science,https://www.uph.edu
Universitas Pelita Harapan,PTS,Banten,Tangerang,Arsitektur,Baik Sekali,Perancangan Bangunan, Desain Interior, Arsitektur Berkelanjutan,https://www.uph.edu
Universitas Ciputra,PTS,Jawa Timur,Surabaya,Manajemen Bisnis,Unggul,Kewirausahaan, Digital Business, Manajemen Kreatif,https://uc.ac.id
Universitas Ciputra,PTS,Jawa Timur,Surabaya,Desain Komunikasi Visual,Unggul,Branding, Digital Media, UI/UX Design, Ilustrasi,https://uc.ac.id
Universitas Ciputra,PTS,Jawa Timur,Surabaya,Arsitektur,Baik Sekali,Perancangan Bangunan, Desain Interior, Arsitektur Kota,https://uc.ac.id
Universitas Islam Sultan Agung,PTS,Jawa Tengah,Semarang,Teknik Sipil,Baik Sekali,Rekayasa Struktur, Geoteknik, Manajemen Konstruksi,https://unissula.ac.id
Universitas Islam Sultan Agung,PTS,Jawa Tengah,Semarang,Hukum,Baik Sekali,Hukum Islam, Hukum Bisnis, Hukum Pidana,https://unissula.ac.id
Universitas Islam Sultan Agung,PTS,Jawa Tengah,Semarang,Kedokteran,Baik Sekali,Pendidikan Dokter, Kedokteran Islami, Penelitian Kesehatan,https://unissula.ac.id
Universitas Islam Sultan Agung,PTS,Jawa Tengah,Semarang,Farmasi,Baik Sekali,Farmasi Klinis, Farmasi Industri, Kimia Farmasi,https://unissula.ac.id
Institut Teknologi Nasional Bandung,PTS,Jawa Barat,Bandung,Teknik Mesin,Baik Sekali,Manufaktur, Konversi Energi, Desain Produk,https://www.itenas.ac.id
Institut Teknologi Nasional Bandung,PTS,Jawa Barat,Bandung,Teknik Sipil,Baik Sekali,Rekayasa Struktur, Manajemen Konstruksi, Geoteknik,https://www.itenas.ac.id
Institut Teknologi Nasional Bandung,PTS,Jawa Barat,Bandung,Teknik Elektro,Baik Sekali,Elektronika, Sistem Tenaga, Telekomunikasi,https://www.itenas.ac.id
Institut Teknologi Nasional Bandung,PTS,Jawa Barat,Bandung,Teknik Industri,Baik Sekali,Rekayasa Sistem, Manajemen Produksi, Ergonomi,https://www.itenas.ac.id
Institut Teknologi Nasional Bandung,PTS,Jawa Barat,Bandung,Arsitektur,Baik Sekali,Perancangan Bangunan, Urban Design, Desain Interior,https://www.itenas.ac.id
Universitas Kristen Satya Wacana,PTS,Jawa Tengah,Salatiga,Manajemen,Baik Sekali,Manajemen Bisnis, Kewirausahaan, Manajemen Keuangan,https://www.uksw.edu
Universitas Kristen Satya Wacana,PTS,Jawa Tengah,Salatiga,Teknik Informatika,Baik Sekali,Software Engineering, Jaringan Komputer, Sistem Cerdas,https://www.uksw.edu
Universitas Kristen Satya Wacana,PTS,Jawa Tengah,Salatiga,Ilmu Komunikasi,Baik,Komunikasi Digital, Jurnalisme, Hubungan Masyarakat,https://www.uksw.edu
Universitas Esa Unggul,PTS,DKI Jakarta,Jakarta,Desain Komunikasi Visual,Baik Sekali,Branding, Digital Design, UI/UX, Fotografi,https://www.esaunggul.ac.id
Universitas Esa Unggul,PTS,DKI Jakarta,Jakarta,Ilmu Komunikasi,Baik Sekali,Hubungan Masyarakat, Komunikasi Digital, Jurnalisme,https://www.esaunggul.ac.id
Universitas Esa Unggul,PTS,DKI Jakarta,Jakarta,Manajemen,Baik Sekali,Manajemen Bisnis, Kewirausahaan, Manajemen Pemasaran,https://www.esaunggul.ac.id
Universitas Esa Unggul,PTS,DKI Jakarta,Jakarta,Teknik Industri,Baik Sekali,Rekayasa Sistem, Manajemen Produksi, Ergonomi,https://www.esaunggul.ac.id
Universitas Ahmad Dahlan,PTS,DI Yogyakarta,Yogyakarta,Farmasi,Unggul,Farmasi Klinis, Farmasi Industri, Teknologi Sediaan Farmasi,https://uad.ac.id
Universitas Ahmad Dahlan,PTS,DI Yogyakarta,Yogyakarta,Teknik Informatika,Baik Sekali,Software Engineering, AI, Keamanan Informasi,https://uad.ac.id
Universitas Ahmad Dahlan,PTS,DI Yogyakarta,Yogyakarta,Psikologi,Baik Sekali,Psikologi Klinis, Psikologi Pendidikan, Psikologi Sosial,https://uad.ac.id
Universitas Ahmad Dahlan,PTS,DI Yogyakarta,Yogyakarta,Pendidikan,Baik Sekali,Pendidikan Dasar, Bimbingan Konseling, Teknologi Pendidikan,https://uad.ac.id
Universitas Ahmad Dahlan,PTS,DI Yogyakarta,Yogyakarta,Manajemen,Baik Sekali,Manajemen Bisnis, Kewirausahaan, Manajemen Syariah,https://uad.ac.id
Universitas Negeri Jakarta,PTN,DKI Jakarta,Jakarta,Ilmu Keolahragaan,Unggul,Kepelatihan Olahraga, Pendidikan Jasmani, Manajemen Olahraga,https://www.unj.ac.id
Universitas Negeri Jakarta,PTN,DKI Jakarta,Jakarta,Pendidikan,Unggul,Pendidikan Dasar, Bimbingan Konseling, Teknologi Pendidikan,https://www.unj.ac.id
Universitas Negeri Jakarta,PTN,DKI Jakarta,Jakarta,Manajemen,Baik Sekali,Manajemen Pendidikan, Kewirausahaan, Manajemen Bisnis,https://www.unj.ac.id
Universitas Negeri Jakarta,PTN,DKI Jakarta,Jakarta,Desain Komunikasi Visual,Baik Sekali,Desain Grafis, Ilustrasi, Media Pendidikan,https://www.unj.ac.id
Universitas Sumatera Utara,PTN,Sumatera Utara,Medan,Kedokteran,Unggul,Pendidikan Dokter, Penelitian Biomedis, Rumah Sakit Pendidikan,https://www.usu.ac.id
Universitas Sumatera Utara,PTN,Sumatera Utara,Medan,Hukum,Unggul,Hukum Perdata, Hukum Pidana, Hukum Internasional,https://www.usu.ac.id
Universitas Sumatera Utara,PTN,Sumatera Utara,Medan,Farmasi,Baik Sekali,Farmasi Klinis, Kimia Farmasi, Farmasi Industri,https://www.usu.ac.id
Universitas Sumatera Utara,PTN,Sumatera Utara,Medan,Teknik Sipil,Baik Sekali,Rekayasa Struktur, Geoteknik, Manajemen Konstruksi,https://www.usu.ac.id
Universitas Sumatera Utara,PTN,Sumatera Utara,Medan,Akuntansi,Baik Sekali,Akuntansi Keuangan, Audit, Perpajakan,https://www.usu.ac.id
Universitas Sumatera Utara,PTN,Sumatera Utara,Medan,Manajemen,Baik Sekali,Manajemen Bisnis, Keuangan, Kewirausahaan,https://www.usu.ac.id
Universitas Andalas,PTN,Sumatera Barat,Padang,Farmasi,Unggul,Farmasi Klinis, Farmasi Industri, Kimia Farmasi,https://www.unand.ac.id
Universitas Andalas,PTN,Sumatera Barat,Padang,Kedokteran,Unggul,Pendidikan Dokter, Penelitian Kesehatan, Kedokteran Komunitas,https://www.unand.ac.id
Universitas Andalas,PTN,Sumatera Barat,Padang,Hukum,Baik Sekali,Hukum Perdata, Hukum Bisnis, Hukum Adat,https://www.unand.ac.id
Universitas Andalas,PTN,Sumatera Barat,Padang,Teknik Sipil,Baik Sekali,Rekayasa Struktur, Geoteknik, Teknik Gempa,https://www.unand.ac.id
Universitas Andalas,PTN,Sumatera Barat,Padang,Teknik Industri,Baik Sekali,Sistem Produksi, Manajemen Kualitas, Ergonomi,https://www.unand.ac.id
Universitas Sriwijaya,PTN,Sumatera Selatan,Palembang,Teknik Mesin,Baik Sekali,Manufaktur, Konversi Energi, Teknik Material,https://unsri.ac.id
Universitas Sriwijaya,PTN,Sumatera Selatan,Palembang,Teknik Sipil,Baik Sekali,Rekayasa Struktur, Manajemen Konstruksi, Geoteknik,https://unsri.ac.id
Universitas Sriwijaya,PTN,Sumatera Selatan,Palembang,Teknik Elektro,Baik Sekali,Sistem Tenaga, Elektronika, Telekomunikasi,https://unsri.ac.id
Universitas Sriwijaya,PTN,Sumatera Selatan,Palembang,Hukum,Baik Sekali,Hukum Perdata, Hukum Pidana, Hukum Bisnis,https://unsri.ac.id
Universitas Sriwijaya,PTN,Sumatera Selatan,Palembang,Manajemen,Baik Sekali,Manajemen Bisnis, Keuangan, Kewirausahaan,https://unsri.ac.id
Universitas Lampung,PTN,Lampung,Bandar Lampung,Hukum,Unggul,Hukum Perdata, Hukum Pidana, Hukum Agraria,https://www.unila.ac.id
Universitas Lampung,PTN,Lampung,Bandar Lampung,Manajemen,Baik Sekali,Manajemen Bisnis, Kewirausahaan, Manajemen Pemasaran,https://www.unila.ac.id
Universitas Lampung,PTN,Lampung,Bandar Lampung,Akuntansi,Baik Sekali,Akuntansi Keuangan, Audit, Perpajakan,https://www.unila.ac.id
Universitas Lampung,PTN,Lampung,Bandar Lampung,Teknik Sipil,Baik Sekali,Rekayasa Struktur, Manajemen Konstruksi, Geoteknik,https://www.unila.ac.id
Universitas Syiah Kuala,PTN,Aceh,Banda Aceh,Teknik Sipil,Unggul,Rekayasa Struktur, Teknik Gempa, Manajemen Konstruksi,https://usk.ac.id
Universitas Syiah Kuala,PTN,Aceh,Banda Aceh,Teknik Elektro,Baik Sekali,Sistem Tenaga, Elektronika, Telekomunikasi,https://usk.ac.id
Universitas Syiah Kuala,PTN,Aceh,Banda Aceh,Teknik Industri,Baik Sekali,Sistem Produksi, Manajemen Kualitas, Ergonomi,https://usk.ac.id
Universitas Syiah Kuala,PTN,Aceh,Banda Aceh,Hukum,Baik Sekali,Hukum Islam, Hukum Adat, Hukum Bisnis,https://usk.ac.id
Universitas Riau,PTN,Riau,Pekanbaru,Teknik Lingkungan,Baik Sekali,Pengelolaan Lingkungan, Pengolahan Air Limbah, Konservasi Sumber Daya Alam,https://unri.ac.id
Universitas Riau,PTN,Riau,Pekanbaru,Teknik Sipil,Baik Sekali,Rekayasa Struktur, Manajemen Konstruksi, Geoteknik,https://unri.ac.id
Universitas Riau,PTN,Riau,Pekanbaru,Manajemen,Baik Sekali,Manajemen Bisnis, Kewirausahaan, Manajemen Pemasaran,https://unri.ac.id
Universitas Riau,PTN,Riau,Pekanbaru,Hukum,Baik Sekali,Hukum Perdata, Hukum Bisnis, Hukum Lingkungan,https://unri.ac.id
Universitas Jambi,PTN,Jambi,Jambi,Manajemen,Baik Sekali,Manajemen Bisnis, Kewirausahaan, Manajemen Agribisnis,https://www.unja.ac.id
Universitas Jambi,PTN,Jambi,Jambi,Akuntansi,Baik Sekali,Akuntansi Keuangan, Audit, Perpajakan,https://www.unja.ac.id
Universitas Jambi,PTN,Jambi,Jambi,Hukum,Baik Sekali,Hukum Perdata, Hukum Bisnis, Hukum Agraria,https://www.unja.ac.id
Universitas Bengkulu,PTN,Bengkulu,Bengkulu,Akuntansi,Baik Sekali,Akuntansi Keuangan, Perpajakan, Sistem Informasi Akuntansi,https://www.unib.ac.id
Universitas Bengkulu,PTN,Bengkulu,Bengkulu,Manajemen,Baik Sekali,Manajemen Bisnis, Kewirausahaan, Manajemen Pemasaran,https://www.unib.ac.id
Universitas Bengkulu,PTN,Bengkulu,Bengkulu,Hukum,Baik Sekali,Hukum Perdata, Hukum Pidana, Hukum Tata Negara,https://www.unib.ac.id
Universitas Negeri Padang,PTN,Sumatera Barat,Padang,Ilmu Keolahragaan,Unggul,Kepelatihan Olahraga, Pendidikan Jasmani, Ilmu Gizi Olahraga,https://unp.ac.id
Universitas Negeri Padang,PTN,Sumatera Barat,Padang,Pendidikan,Unggul,Pendidikan Dasar, Bimbingan Konseling, Teknologi Pendidikan,https://unp.ac.id
Universitas Negeri Padang,PTN,Sumatera Barat,Padang,Teknik Industri,Baik Sekali,Sistem Produksi, Ergonomi, Manajemen Kualitas,https://unp.ac.id
Universitas Negeri Medan,PTN,Sumatera Utara,Medan,Pendidikan,Unggul,Pendidikan Dasar, Bimbingan Konseling, Kurikulum dan Pembelajaran,https://www.unimed.ac.id
Universitas Negeri Medan,PTN,Sumatera Utara,Medan,Ilmu Keolahragaan,Baik Sekali,Pendidikan Jasmani, Kepelatihan Olahraga, Manajemen Olahraga,https://www.unimed.ac.id
Universitas Islam Negeri Sultan Syarif Kasim,PTN,Riau,Pekanbaru,Sistem Informasi,Baik Sekali,Business Intelligence, Digital Analytics, Sistem Informasi Manajemen,https://uin-suska.ac.id
Universitas Islam Negeri Sultan Syarif Kasim,PTN,Riau,Pekanbaru,Teknik Informatika,Baik Sekali,Software Engineering, Keamanan Siber, Jaringan Komputer,https://uin-suska.ac.id
Universitas Islam Negeri Sultan Syarif Kasim,PTN,Riau,Pekanbaru,Manajemen,Baik Sekali,Manajemen Bisnis Syariah, Kewirausahaan, Manajemen Keuangan,https://uin-suska.ac.id
Universitas Muhammadiyah Sumatera Utara,PTS,Sumatera Utara,Medan,Akuntansi,Baik Sekali,Akuntansi Keuangan, Perpajakan, Audit,https://umsu.ac.id
Universitas Muhammadiyah Sumatera Utara,PTS,Sumatera Utara,Medan,Manajemen,Baik Sekali,Manajemen Bisnis, Kewirausahaan, Manajemen Pemasaran,https://umsu.ac.id
Universitas Muhammadiyah Sumatera Utara,PTS,Sumatera Utara,Medan,Hukum,Baik Sekali,Hukum Perdata, Hukum Islam, Hukum Pidana,https://umsu.ac.id
Universitas Teknokrat Indonesia,PTS,Lampung,Bandar Lampung,Teknik Informatika,Baik Sekali,Software Engineering, AI, Game Technology,https://teknokrat.ac.id
Universitas Teknokrat Indonesia,PTS,Lampung,Bandar Lampung,Sistem Informasi,Baik Sekali,Business Intelligence, Digital Analytics, ERP Systems,https://teknokrat.ac.id
Universitas Teknokrat Indonesia,PTS,Lampung,Bandar Lampung,Teknik Elektro,Baik,Elektronika, Sistem Kontrol, Telekomunikasi,https://teknokrat.ac.id
Universitas Medan Area,PTS,Sumatera Utara,Medan,Psikologi,Baik Sekali,Psikologi Klinis, Psikologi Industri, Psikologi Sosial,https://www.uma.ac.id
Universitas Medan Area,PTS,Sumatera Utara,Medan,Hukum,Baik Sekali,Hukum Perdata, Hukum Pidana, Hukum Agraria,https://www.uma.ac.id
Universitas Medan Area,PTS,Sumatera Utara,Medan,Manajemen,Baik,Manajemen Bisnis, Kewirausahaan, Manajemen Agribisnis,https://www.uma.ac.id
Universitas Islam Riau,PTS,Riau,Pekanbaru,Teknik Sipil,Baik Sekali,Rekayasa Struktur, Geoteknik, Manajemen Konstruksi,https://uir.ac.id
Universitas Islam Riau,PTS,Riau,Pekanbaru,Hukum,Baik Sekali,Hukum Islam, Hukum Perdata, Hukum Bisnis,https://uir.ac.id
Universitas Islam Riau,PTS,Riau,Pekanbaru,Manajemen,Baik,Manajemen Bisnis, Kewirausahaan, Manajemen Keuangan,https://uir.ac.id
Universitas Bung Hatta,PTS,Sumatera Barat,Padang,Arsitektur,Baik Sekali,Perancangan Bangunan, Arsitektur Kota, Desain Interior,https://bunghatta.ac.id
Universitas Bung Hatta,PTS,Sumatera Barat,Padang,Teknik Sipil,Baik Sekali,Rekayasa Struktur, Manajemen Konstruksi, Geoteknik,https://bunghatta.ac.id
Universitas Bung Hatta,PTS,Sumatera Barat,Padang,Teknik Elektro,Baik,Sistem Tenaga, Elektronika, Telekomunikasi,https://bunghatta.ac.id
Universitas Baiturrahmah,PTS,Sumatera Barat,Padang,Kedokteran,Baik Sekali,Pendidikan Dokter, Kedokteran Komunitas, Penelitian Kesehatan,https://unbrah.ac.id
Universitas Baiturrahmah,PTS,Sumatera Barat,Padang,Farmasi,Baik Sekali,Farmasi Klinis, Farmasi Industri, Kimia Farmasi,https://unbrah.ac.id
Universitas Prima Indonesia,PTS,Sumatera Utara,Medan,Kedokteran,Baik Sekali,Pendidikan Dokter, Kedokteran Komunitas, Penelitian Biomedis,https://unprimdn.ac.id
Universitas Prima Indonesia,PTS,Sumatera Utara,Medan,Farmasi,Baik Sekali,Farmasi Klinis, Farmasi Industri, Kimia Farmasi,https://unprimdn.ac.id
Universitas Prima Indonesia,PTS,Sumatera Utara,Medan,Manajemen,Baik,Manajemen Bisnis, Kewirausahaan, Manajemen Pemasaran,https://unprimdn.ac.id
Universitas Potensi Utama,PTS,Sumatera Utara,Medan,Teknik Informatika,Baik Sekali,Software Engineering, Jaringan Komputer, Keamanan Siber,https://potensi-utama.ac.id
Universitas Potensi Utama,PTS,Sumatera Utara,Medan,Sistem Informasi,Baik,Business Intelligence, Digital Analytics, Sistem Informasi Manajemen,https://potensi-utama.ac.id
Universitas Indo Global Mandiri,PTS,Sumatera Selatan,Palembang,Sistem Informasi,Baik Sekali,Business Intelligence, Digital Analytics, Sistem Informasi Manajemen,https://uigm.ac.id
Universitas Indo Global Mandiri,PTS,Sumatera Selatan,Palembang,Teknik Informatika,Baik,Software Engineering, Jaringan Komputer, Keamanan Siber,https://uigm.ac.id
Universitas Indo Global Mandiri,PTS,Sumatera Selatan,Palembang,Administrasi Bisnis,Baik,Administrasi Publik, Manajemen Perkantoran, Kebijakan Bisnis,https://uigm.ac.id
Universitas Lambung Mangkurat,PTN,Kalimantan Selatan,Banjarmasin,Teknik Lingkungan,Baik Sekali,Pengelolaan Lingkungan Tambang, Pengolahan Air Limbah, Konservasi,https://ulm.ac.id
Universitas Lambung Mangkurat,PTN,Kalimantan Selatan,Banjarmasin,Teknik Sipil,Baik Sekali,Rekayasa Struktur, Manajemen Konstruksi, Teknik Rawa,https://ulm.ac.id
Universitas Lambung Mangkurat,PTN,Kalimantan Selatan,Banjarmasin,Hukum,Baik Sekali,Hukum Perdata, Hukum Pidana, Hukum Sumber Daya Alam,https://ulm.ac.id
Universitas Lambung Mangkurat,PTN,Kalimantan Selatan,Banjarmasin,Manajemen,Baik Sekali,Manajemen Bisnis, Kewirausahaan, Manajemen Agribisnis,https://ulm.ac.id
Universitas Mulawarman,PTN,Kalimantan Timur,Samarinda,Teknik Lingkungan,Baik Sekali,Pengelolaan Lingkungan Tambang, Kualitas Air, Reklamasi Lahan,https://unmul.ac.id
Universitas Mulawarman,PTN,Kalimantan Timur,Samarinda,Teknik Sipil,Baik Sekali,Rekayasa Struktur, Manajemen Konstruksi, Geoteknik,https://unmul.ac.id
Universitas Mulawarman,PTN,Kalimantan Timur,Samarinda,Manajemen,Baik Sekali,Manajemen Bisnis, Kewirausahaan, Manajemen Sumber Daya,https://unmul.ac.id
Universitas Mulawarman,PTN,Kalimantan Timur,Samarinda,Hukum,Baik Sekali,Hukum Sumber Daya Alam, Hukum Bisnis, Hukum Adat,https://unmul.ac.id
Universitas Tanjungpura,PTN,Kalimantan Barat,Pontianak,Teknik Elektro,Baik Sekali,Sistem Tenaga, Elektronika, Telekomunikasi,https://www.untan.ac.id
Universitas Tanjungpura,PTN,Kalimantan Barat,Pontianak,Teknik Sipil,Baik Sekali,Rekayasa Struktur, Geoteknik, Manajemen Konstruksi,https://www.untan.ac.id
Universitas Tanjungpura,PTN,Kalimantan Barat,Pontianak,Hukum,Baik Sekali,Hukum Perdata, Hukum Bisnis, Hukum Adat,https://www.untan.ac.id
Universitas Tanjungpura,PTN,Kalimantan Barat,Pontianak,Manajemen,Baik Sekali,Manajemen Bisnis, Kewirausahaan, Manajemen Pemasaran,https://www.untan.ac.id
Universitas Palangka Raya,PTN,Kalimantan Tengah,Palangka Raya,Teknik Sipil,Baik Sekali,Rekayasa Struktur, Manajemen Konstruksi, Teknik Lahan Gambut,https://upr.ac.id
Universitas Palangka Raya,PTN,Kalimantan Tengah,Palangka Raya,Manajemen,Baik,Manajemen Bisnis, Kewirausahaan, Manajemen Kehutanan,https://upr.ac.id
Universitas Palangka Raya,PTN,Kalimantan Tengah,Palangka Raya,Hukum,Baik,Hukum Sumber Daya Alam, Hukum Adat, Hukum Perdata,https://upr.ac.id
Universitas Borneo Tarakan,PTN,Kalimantan Utara,Tarakan,Manajemen,Baik,Manajemen Bisnis, Kewirausahaan, Manajemen Logistik,https://www.ubt.ac.id
Universitas Borneo Tarakan,PTN,Kalimantan Utara,Tarakan,Teknik Sipil,Baik,Rekayasa Struktur, Manajemen Konstruksi, Infrastruktur Perbatasan,https://www.ubt.ac.id
Universitas Borneo Tarakan,PTN,Kalimantan Utara,Tarakan,Administrasi Bisnis,Baik,Administrasi Publik, Manajemen Perbatasan, Kebijakan Bisnis,https://www.ubt.ac.id
